task_id,phase,category,scope,department,district,source,method,api_or_url,output_path,description,depends_on,priority,status
COV100-SAUDE-15_Presidente_Hayes-Campo_Aceval,2_WEB,SAUDE,localidade,15_Presidente_Hayes,Campo_Aceval,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/15_Presidente_Hayes/Campo_Aceval/DADOS.md,"Levantar infraestrutura de saúde em Campo_Aceval: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-15_Presidente_Hayes-Campo_Aceval,2_WEB,CELULAR,localidade,15_Presidente_Hayes,Campo_Aceval,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/15_Presidente_Hayes/Campo_Aceval/DADOS.md,"Verificar cobertura móvel em Campo_Aceval por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-15_Presidente_Hayes-Campo_Aceval,2_WEB,INTERNET,localidade,15_Presidente_Hayes,Campo_Aceval,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/15_Presidente_Hayes/Campo_Aceval/DADOS.md,"Verificar disponibilidade de internet fixa em Campo_Aceval: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-15_Presidente_Hayes-Campo_Aceval,2_WEB,COMBUSTIVEL,localidade,15_Presidente_Hayes,Campo_Aceval,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/15_Presidente_Hayes/Campo_Aceval/DADOS.md,"Contar postos de combustível em raio de 5km de Campo_Aceval via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-15_Presidente_Hayes-Campo_Aceval,P2,done
COV100-TERRA-15_Presidente_Hayes-Campo_Aceval,2_WEB,TERRA_RURAL,localidade,15_Presidente_Hayes,Campo_Aceval,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/15_Presidente_Hayes/Campo_Aceval/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Campo_Aceval nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-15_Presidente_Hayes-Campo_Aceval,2_WEB,IMOVEL_URBANO,localidade,15_Presidente_Hayes,Campo_Aceval,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/15_Presidente_Hayes/Campo_Aceval/DADOS.md,"Pesquisar custo de imóveis residenciais em Campo_Aceval: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-15_Presidente_Hayes-General_Bruguez,1_API,CLIMA,localidade,15_Presidente_Hayes,General_Bruguez,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/15_Presidente_Hayes/General_Bruguez/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para General_Bruguez. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-15_Presidente_Hayes-General_Bruguez,P1,done
COV100-SOLO-15_Presidente_Hayes-General_Bruguez,1_API,SOLO,localidade,15_Presidente_Hayes,General_Bruguez,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/15_Presidente_Hayes/General_Bruguez/DADOS.md,"Consultar SoilGrids 2.0 para General_Bruguez: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-15_Presidente_Hayes-General_Bruguez,P2,todo
COV100-LUZ-15_Presidente_Hayes-General_Bruguez,1_API,POLUICAO_LUMINOSA,localidade,15_Presidente_Hayes,General_Bruguez,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/15_Presidente_Hayes/General_Bruguez/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para General_Bruguez via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-15_Presidente_Hayes-General_Bruguez,P2,done
COV100-SAUDE-15_Presidente_Hayes-General_Bruguez,2_WEB,SAUDE,localidade,15_Presidente_Hayes,General_Bruguez,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/15_Presidente_Hayes/General_Bruguez/DADOS.md,"Levantar infraestrutura de saúde em General_Bruguez: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-15_Presidente_Hayes-General_Bruguez,2_WEB,CELULAR,localidade,15_Presidente_Hayes,General_Bruguez,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/15_Presidente_Hayes/General_Bruguez/DADOS.md,"Verificar cobertura móvel em General_Bruguez por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-15_Presidente_Hayes-General_Bruguez,2_WEB,INTERNET,localidade,15_Presidente_Hayes,General_Bruguez,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/15_Presidente_Hayes/General_Bruguez/DADOS.md,"Verificar disponibilidade de internet fixa em General_Bruguez: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-15_Presidente_Hayes-General_Bruguez,2_WEB,COMBUSTIVEL,localidade,15_Presidente_Hayes,General_Bruguez,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/15_Presidente_Hayes/General_Bruguez/DADOS.md,"Contar postos de combustível em raio de 5km de General_Bruguez via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-15_Presidente_Hayes-General_Bruguez,P2,done
COV100-TERRA-15_Presidente_Hayes-General_Bruguez,2_WEB,TERRA_RURAL,localidade,15_Presidente_Hayes,General_Bruguez,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/15_Presidente_Hayes/General_Bruguez/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a General_Bruguez nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-15_Presidente_Hayes-General_Bruguez,2_WEB,IMOVEL_URBANO,localidade,15_Presidente_Hayes,General_Bruguez,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/15_Presidente_Hayes/General_Bruguez/DADOS.md,"Pesquisar custo de imóveis residenciais em General_Bruguez: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-15_Presidente_Hayes-Jose_Falcon,1_API,CLIMA,localidade,15_Presidente_Hayes,Jose_Falcon,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/15_Presidente_Hayes/Jose_Falcon/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Jose_Falcon. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-15_Presidente_Hayes-Jose_Falcon,P1,done
COV100-SOLO-15_Presidente_Hayes-Jose_Falcon,1_API,SOLO,localidade,15_Presidente_Hayes,Jose_Falcon,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/15_Presidente_Hayes/Jose_Falcon/DADOS.md,"Consultar SoilGrids 2.0 para Jose_Falcon: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-15_Presidente_Hayes-Jose_Falcon,P2,todo
COV100-LUZ-15_Presidente_Hayes-Jose_Falcon,1_API,POLUICAO_LUMINOSA,localidade,15_Presidente_Hayes,Jose_Falcon,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/15_Presidente_Hayes/Jose_Falcon/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Jose_Falcon via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-15_Presidente_Hayes-Jose_Falcon,P2,done
COV100-SAUDE-15_Presidente_Hayes-Jose_Falcon,2_WEB,SAUDE,localidade,15_Presidente_Hayes,Jose_Falcon,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/15_Presidente_Hayes/Jose_Falcon/DADOS.md,"Levantar infraestrutura de saúde em Jose_Falcon: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-15_Presidente_Hayes-Jose_Falcon,2_WEB,CELULAR,localidade,15_Presidente_Hayes,Jose_Falcon,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/15_Presidente_Hayes/Jose_Falcon/DADOS.md,"Verificar cobertura móvel em Jose_Falcon por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-15_Presidente_Hayes-Jose_Falcon,2_WEB,INTERNET,localidade,15_Presidente_Hayes,Jose_Falcon,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/15_Presidente_Hayes/Jose_Falcon/DADOS.md,"Verificar disponibilidade de internet fixa em Jose_Falcon: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
COV100-COMBUST-15_Presidente_Hayes-Jose_Falcon,2_WEB,COMBUSTIVEL,localidade,15_Presidente_Hayes,Jose_Falcon,PETROPAR + OpenStreetMap Overpass API,api_get,"https://overpass-api.de/api/interpreter?data=[out:json];node[amenity=fuel](around:5000,{LAT},{LON});out; | https://www.petropar.gov.py/index.php/precios",Departamentos/15_Presidente_Hayes/Jose_Falcon/DADOS.md,"Contar postos de combustível em raio de 5km de Jose_Falcon via Overpass API (OSM). Verificar preço de referência PETROPAR (gasolina Común, Especial, Diésel). Inserir campo 'postos_combustivel_5km' e 'preco_gasolina_gs_litro' no DADOS.md.",COV100-GEOCOD-15_Presidente_Hayes-Jose_Falcon,P2,done
COV100-TERRA-15_Presidente_Hayes-Jose_Falcon,2_WEB,TERRA_RURAL,localidade,15_Presidente_Hayes,Jose_Falcon,clasificados.com.py + OLX.com.py + InfoCasas,web_scrape,https://clasificados.com.py/inmuebles/campo | https://www.olx.com.py/campo-e-fazenda | https://www.infocasas.com.py/campo,Departamentos/15_Presidente_Hayes/Jose_Falcon/DADOS.md,"Pesquisar anúncios de terra rural em/próximo a Jose_Falcon nos portais imobiliários. Calcular mediana de preço por hectare (USD/ha). Registrar faixa (mín-máx), aptidão declarada e número de anúncios encontrados. Se zero anúncios, usar valor departamental como proxy. Inserir/atualizar '### Terra Rural' no DADOS.md.",,P1,done
COV100-IMOVEL-15_Presidente_Hayes-Jose_Falcon,2_WEB,IMOVEL_URBANO,localidade,15_Presidente_Hayes,Jose_Falcon,InfoCasas + clasificados.com.py + OLX,web_scrape,https://www.infocasas.com.py/comprar/casas | https://clasificados.com.py/inmuebles/casas | https://www.olx.com.py/casas,Departamentos/15_Presidente_Hayes/Jose_Falcon/DADOS.md,"Pesquisar custo de imóveis residenciais em Jose_Falcon: preço médio de compra (USD/m²), aluguel médio (USD/mês), custo de lote urbano (USD/m²). Se sem anúncios, registrar 'mercado informal; sem referência formal'. Inserir campo 'imovel_urbano' no DADOS.md.",,P2,done
COV100-CLIMA-15_Presidente_Hayes-Nanawa,1_API,CLIMA,localidade,15_Presidente_Hayes,Nanawa,NASA POWER Climatology API,api_get,"https://power.larc.nasa.gov/api/temporal/climatology/point?parameters=ALLSKY_SFC_SW_DWN,PRECTOTCORR&community=RE&longitude={LON}&latitude={LAT}&format=JSON",Departamentos/15_Presidente_Hayes/Nanawa/DADOS.md,Obter série climática mensal (solar kWh/m²/dia + precipitação mm/dia) período 2001-2020 para Nanawa. Geocodificar coordenadas via INE GeoEstatístico ou Nominatim. Inserir tabelas mensais + média anual + inclinação solar recomendada (|lat|°N ±10°) na seção '### 3. Dados Climaticos' do DADOS.md.,COV100-GEOCOD-15_Presidente_Hayes-Nanawa,P1,done
COV100-SOLO-15_Presidente_Hayes-Nanawa,1_API,SOLO,localidade,15_Presidente_Hayes,Nanawa,ISRIC SoilGrids 2.0,api_get,https://rest.isric.org/soilgrids/v2.0/properties/query?lon={LON}&lat={LAT}&property=phh2o&property=soc&property=clay&property=sand&property=bdod&depth=0-30cm&value=mean,Departamentos/15_Presidente_Hayes/Nanawa/DADOS.md,"Consultar SoilGrids 2.0 para Nanawa: pH, carbono orgânico, % argila, % areia, densidade aparente na camada 0-30cm. Derivar classificação de aptidão agrícola (alta/média/baixa/restritiva). Inserir subseção '### Solo' no DADOS.md com valores e aptidão.",COV100-GEOCOD-15_Presidente_Hayes-Nanawa,P2,todo
COV100-LUZ-15_Presidente_Hayes-Nanawa,1_API,POLUICAO_LUMINOSA,localidade,15_Presidente_Hayes,Nanawa,NASA VIIRS Black Marble / AppEEARS,api_get,https://appeears.earthdatacloud.nasa.gov/ | produto VNP46A4 (anual médio nW/cm2/sr),Departamentos/15_Presidente_Hayes/Nanawa/DADOS.md,Obter brilho artificial noturno anual médio (nW/cm²/sr) para Nanawa via NASA Black Marble VNP46A4 ou lightpollutionmap.info. Converter para escala Bortle (1=escuro a 9=poluído). Inserir campo 'poluicao_luminosa' no DADOS.md.,COV100-GEOCOD-15_Presidente_Hayes-Nanawa,P2,done
COV100-SAUDE-15_Presidente_Hayes-Nanawa,2_WEB,SAUDE,localidade,15_Presidente_Hayes,Nanawa,MSPBS + IPS,web_research,https://www.mspbs.gov.py/mapa-establecimientos.html | https://www.ips.gov.py,Departamentos/15_Presidente_Hayes/Nanawa/DADOS.md,"Levantar infraestrutura de saúde em Nanawa: número de USFs, postos de saúde, hospital regional (sim/não), presença de IPS, especialidades locais, distância ao hospital de referência (km). Fonte: mapa MSPBS + IPS. Inserir seção '### Saude' no DADOS.md.",,P1,done
COV100-CELULAR-15_Presidente_Hayes-Nanawa,2_WEB,CELULAR,localidade,15_Presidente_Hayes,Nanawa,CONATEL + OpenSignal + TIGO/Personal/Claro,web_research,https://www.conatel.gov.py/index.php/espectro/cobertura-de-red-movil | https://www.opensignal.com/paraguay | https://www.nperf.com/map/PY/,Departamentos/15_Presidente_Hayes/Nanawa/DADOS.md,"Verificar cobertura móvel em Nanawa por operadora (TIGO, Personal, Claro): tecnologia disponível (2G/3G/4G/5G), velocidade média download/upload (Mbps) via OpenSignal/nPerf, qualidade do sinal. Inserir tabela '### Celular' no DADOS.md.",,P2,done
COV100-INTERNET-15_Presidente_Hayes-Nanawa,2_WEB,INTERNET,localidade,15_Presidente_Hayes,Nanawa,CONATEL + COPACO + Speedtest + nPerf,web_research,https://www.conatel.gov.py | https://www.copaco.com.py/cobertura | https://www.speedtest.net/global-index/paraguay | https://www.nperf.com/map/PY/,Departamentos/15_Presidente_Hayes/Nanawa/DADOS.md,"Verificar disponibilidade de internet fixa em Nanawa: operadoras disponíveis, tecnologia (fibra/cabo/rádio/satélite), velocidade típica (Mbps), preço médio de plano básico (Gs./mês). Registrar disponibilidade de Starlink como opção universal. Inserir '### Internet' no DADOS.md.",,P2,done
