task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
POP-14_Canindeyu-Curuguaty,popular,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,RES-14_Canindeyu-Curuguaty,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-General_Caballero_Alvarez,popular,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,RES-14_Canindeyu-General_Caballero_Alvarez,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Itanara,popular,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,RES-14_Canindeyu-Itanara,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Katuete,popular,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,RES-14_Canindeyu-Katuete,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-La_Paloma,popular,14_Canindeyu,La_Paloma,Departamentos/14_Canindeyu/La_Paloma,RES-14_Canindeyu-La_Paloma,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Laurel,popular,14_Canindeyu,Laurel,Departamentos/14_Canindeyu/Laurel,RES-14_Canindeyu-Laurel,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Maracana,popular,14_Canindeyu,Maracana,Departamentos/14_Canindeyu/Maracana,RES-14_Canindeyu-Maracana,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Nueva_Esperanza,popular,14_Canindeyu,Nueva_Esperanza,Departamentos/14_Canindeyu/Nueva_Esperanza,RES-14_Canindeyu-Nueva_Esperanza,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Puerto_Adela,popular,14_Canindeyu,Puerto_Adela,Departamentos/14_Canindeyu/Puerto_Adela,RES-14_Canindeyu-Puerto_Adela,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Salto_del_Guaira,popular,14_Canindeyu,Salto_del_Guaira,Departamentos/14_Canindeyu/Salto_del_Guaira,RES-14_Canindeyu-Salto_del_Guaira,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Villa_Ygatimi,popular,14_Canindeyu,Villa_Ygatimi,Departamentos/14_Canindeyu/Villa_Ygatimi,RES-14_Canindeyu-Villa_Ygatimi,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Yasy_Cany,popular,14_Canindeyu,Yasy_Cany,Departamentos/14_Canindeyu/Yasy_Cany,RES-14_Canindeyu-Yasy_Cany,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Yby_Pyta,popular,14_Canindeyu,Yby_Pyta,Departamentos/14_Canindeyu/Yby_Pyta,RES-14_Canindeyu-Yby_Pyta,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Ybyrarovana,popular,14_Canindeyu,Ybyrarovana,Departamentos/14_Canindeyu/Ybyrarovana,RES-14_Canindeyu-Ybyrarovana,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-14_Canindeyu-Ypejhu,popular,14_Canindeyu,Ypejhu,Departamentos/14_Canindeyu/Ypejhu,RES-14_Canindeyu-Ypejhu,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-15_Presidente_Hayes-Benjamin_Aceval,popular,15_Presidente_Hayes,Benjamin_Aceval,Departamentos/15_Presidente_Hayes/Benjamin_Aceval,RES-15_Presidente_Hayes-Benjamin_Aceval,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-15_Presidente_Hayes-Campo_Aceval,popular,15_Presidente_Hayes,Campo_Aceval,Departamentos/15_Presidente_Hayes/Campo_Aceval,RES-15_Presidente_Hayes-Campo_Aceval,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-15_Presidente_Hayes-General_Bruguez,popular,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,RES-15_Presidente_Hayes-General_Bruguez,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-15_Presidente_Hayes-Jose_Falcon,popular,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,RES-15_Presidente_Hayes-Jose_Falcon,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-15_Presidente_Hayes-Nanawa,popular,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,RES-15_Presidente_Hayes-Nanawa,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-15_Presidente_Hayes-Nueva_Asuncion,popular,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,RES-15_Presidente_Hayes-Nueva_Asuncion,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-15_Presidente_Hayes-Puerto_Pinasco,popular,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,RES-15_Presidente_Hayes-Puerto_Pinasco,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-15_Presidente_Hayes-Teniente_Esteban_Martinez,popular,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,RES-15_Presidente_Hayes-Teniente_Esteban_Martinez,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-15_Presidente_Hayes-Teniente_Irala_Fernandez,popular,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,RES-15_Presidente_Hayes-Teniente_Irala_Fernandez,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-15_Presidente_Hayes-Villa_Hayes,popular,15_Presidente_Hayes,Villa_Hayes,Departamentos/15_Presidente_Hayes/Villa_Hayes,RES-15_Presidente_Hayes-Villa_Hayes,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-16_Boqueron-Boqueron,popular,16_Boqueron,Boqueron,Departamentos/16_Boqueron/Boqueron,RES-16_Boqueron-Boqueron,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-16_Boqueron-Filadelfia,popular,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,RES-16_Boqueron-Filadelfia,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-16_Boqueron-Loma_Plata,popular,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,RES-16_Boqueron-Loma_Plata,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-16_Boqueron-Mariscal_Estigarribia,popular,16_Boqueron,Mariscal_Estigarribia,Departamentos/16_Boqueron/Mariscal_Estigarribia,RES-16_Boqueron-Mariscal_Estigarribia,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-17_Alto_Paraguay-Bahia_Negra,popular,17_Alto_Paraguay,Bahia_Negra,Departamentos/17_Alto_Paraguay/Bahia_Negra,RES-17_Alto_Paraguay-Bahia_Negra,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-17_Alto_Paraguay-Capitan_Carmelo_Peralta,popular,17_Alto_Paraguay,Capitan_Carmelo_Peralta,Departamentos/17_Alto_Paraguay/Capitan_Carmelo_Peralta,RES-17_Alto_Paraguay-Capitan_Carmelo_Peralta,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-17_Alto_Paraguay-Fuerte_Olimpo,popular,17_Alto_Paraguay,Fuerte_Olimpo,Departamentos/17_Alto_Paraguay/Fuerte_Olimpo,RES-17_Alto_Paraguay-Fuerte_Olimpo,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
POP-17_Alto_Paraguay-Puerto_Casado,popular,17_Alto_Paraguay,Puerto_Casado,Departamentos/17_Alto_Paraguay/Puerto_Casado,RES-17_Alto_Paraguay-Puerto_Casado,done,P2,Preencher DADOS.md com notas A-E calculo GSS vulnerabilidades mitigacao e MEDIA.md com links de mapa imagem e video
depends_on,pesquisa,department,district,path,STR-MISSING-AUTOGEN,done,P1,Dependencia autogerada para consistencia de validacao
STR-07_Itapua-Hohenau,estrutura,07_Itapua,Hohenau,Departamentos/07_Itapua/Hohenau,,done,P1,Dependencia STR autogerada para desbloqueio
STR-03_Cordillera-Tobati,estrutura,03_Cordillera,Tobati,Departamentos/03_Cordillera/Tobati,,done,P1,Dependencia STR autogerada para desbloqueio
STR-03_Cordillera-Caacupe,estrutura,03_Cordillera,Caacupe,Departamentos/03_Cordillera/Caacupe,,done,P1,Dependencia STR autogerada para desbloqueio
STR-03_Cordillera-Arroyos_y_Esteros,estrutura,03_Cordillera,Arroyos_y_Esteros,Departamentos/03_Cordillera/Arroyos_y_Esteros,,done,P1,Dependencia STR autogerada para desbloqueio
STR-03_Cordillera-Altos,estrutura,03_Cordillera,Altos,Departamentos/03_Cordillera/Altos,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Yrybucua,estrutura,02_San_Pedro,Yrybucua,Departamentos/02_San_Pedro/Yrybucua,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Yataity_del_Norte,estrutura,02_San_Pedro,Yataity_del_Norte,Departamentos/02_San_Pedro/Yataity_del_Norte,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Villa_del_Rosario,estrutura,02_San_Pedro,Villa_del_Rosario,Departamentos/02_San_Pedro/Villa_del_Rosario,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Union,estrutura,02_San_Pedro,Union,Departamentos/02_San_Pedro/Union,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Tacuati,estrutura,02_San_Pedro,Tacuati,Departamentos/02_San_Pedro/Tacuati,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Santa_Rosa_del_Aguaray,estrutura,02_San_Pedro,Santa_Rosa_del_Aguaray,Departamentos/02_San_Pedro/Santa_Rosa_del_Aguaray,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-San_Vicente_Pancholo,estrutura,02_San_Pedro,San_Vicente_Pancholo,Departamentos/02_San_Pedro/San_Vicente_Pancholo,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-San_Pedro_de_Ycuamandiyu,estrutura,02_San_Pedro,San_Pedro_de_Ycuamandiyu,Departamentos/02_San_Pedro/San_Pedro_de_Ycuamandiyu,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-San_Pablo,estrutura,02_San_Pedro,San_Pablo,Departamentos/02_San_Pedro/San_Pablo,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-San_Estanislao,estrutura,02_San_Pedro,San_Estanislao,Departamentos/02_San_Pedro/San_Estanislao,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Nueva_Germania,estrutura,02_San_Pedro,Nueva_Germania,Departamentos/02_San_Pedro/Nueva_Germania,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Lima,estrutura,02_San_Pedro,Lima,Departamentos/02_San_Pedro/Lima,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Liberacion,estrutura,02_San_Pedro,Liberacion,Departamentos/02_San_Pedro/Liberacion,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Itacurubi_del_Rosario,estrutura,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Itacurubi,estrutura,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Guayaibi,estrutura,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-General_Resquin,estrutura,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-General_Elizardo_Aquino,estrutura,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Chore,estrutura,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Capiibary,estrutura,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-Antequera,estrutura,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,,done,P1,Dependencia STR autogerada para desbloqueio
STR-02_San_Pedro-25_de_Diciembre,estrutura,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-Yby_Yau,estrutura,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-Sargento_Jose_Felix_Lopez,estrutura,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-San_Lazaro,estrutura,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-San_Carlos_del_Apa,estrutura,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-San_Alfredo,estrutura,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-Paso_Horqueta,estrutura,01_Concepcion,Paso_Horqueta,Departamentos/01_Concepcion/Paso_Horqueta,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-Paso_Barreto,estrutura,01_Concepcion,Paso_Barreto,Departamentos/01_Concepcion/Paso_Barreto,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-Loreto,estrutura,01_Concepcion,Loreto,Departamentos/01_Concepcion/Loreto,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-Itacua,estrutura,01_Concepcion,Itacua,Departamentos/01_Concepcion/Itacua,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-Horqueta,estrutura,01_Concepcion,Horqueta,Departamentos/01_Concepcion/Horqueta,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-Concepcion,estrutura,01_Concepcion,Concepcion,Departamentos/01_Concepcion/Concepcion,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-Belen,estrutura,01_Concepcion,Belen,Departamentos/01_Concepcion/Belen,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-Azotey,estrutura,01_Concepcion,Azotey,Departamentos/01_Concepcion/Azotey,,done,P1,Dependencia STR autogerada para desbloqueio
STR-01_Concepcion-Arroyito,estrutura,01_Concepcion,Arroyito,Departamentos/01_Concepcion/Arroyito,,done,P1,Dependencia STR autogerada para desbloqueio
STR-00_Distrito_Capital-Asuncion,estrutura,00_Distrito_Capital,Asuncion,Departamentos/00_Distrito_Capital/Asuncion,,done,P1,Dependencia STR autogerada para desbloqueio
SUM-00_Distrito_Capital,resumo,00_Distrito_Capital,N/A,Departamentos/00_Distrito_Capital/RESUMO_ESTRATEGICO.md,All POP tasks in 00_Distrito_Capital,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-01_Concepcion,resumo,01_Concepcion,N/A,Departamentos/01_Concepcion/RESUMO_ESTRATEGICO.md,All POP tasks in 01_Concepcion,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-02_San_Pedro,resumo,02_San_Pedro,N/A,Departamentos/02_San_Pedro/RESUMO_ESTRATEGICO.md,All POP tasks in 02_San_Pedro,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-03_Cordillera,resumo,03_Cordillera,N/A,Departamentos/03_Cordillera/RESUMO_ESTRATEGICO.md,All POP tasks in 03_Cordillera,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-04_Guaira,resumo,04_Guaira,N/A,Departamentos/04_Guaira/RESUMO_ESTRATEGICO.md,All POP tasks in 04_Guaira,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-05_Caaguazu,resumo,05_Caaguazu,N/A,Departamentos/05_Caaguazu/RESUMO_ESTRATEGICO.md,All POP tasks in 05_Caaguazu,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-06_Caazapa,resumo,06_Caazapa,N/A,Departamentos/06_Caazapa/RESUMO_ESTRATEGICO.md,All POP tasks in 06_Caazapa,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-07_Itapua,resumo,07_Itapua,N/A,Departamentos/07_Itapua/RESUMO_ESTRATEGICO.md,All POP tasks in 07_Itapua,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-08_Misiones,resumo,08_Misiones,N/A,Departamentos/08_Misiones/RESUMO_ESTRATEGICO.md,All POP tasks in 08_Misiones,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-09_Paraguari,resumo,09_Paraguari,N/A,Departamentos/09_Paraguari/RESUMO_ESTRATEGICO.md,All POP tasks in 09_Paraguari,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-10_Alto_Parana,resumo,10_Alto_Parana,N/A,Departamentos/10_Alto_Parana/RESUMO_ESTRATEGICO.md,All POP tasks in 10_Alto_Parana,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-11_Central,resumo,11_Central,N/A,Departamentos/11_Central/RESUMO_ESTRATEGICO.md,All POP tasks in 11_Central,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-12_Neembucu,resumo,12_Neembucu,N/A,Departamentos/12_Neembucu/RESUMO_ESTRATEGICO.md,All POP tasks in 12_Neembucu,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-13_Amambay,resumo,13_Amambay,N/A,Departamentos/13_Amambay/RESUMO_ESTRATEGICO.md,All POP tasks in 13_Amambay,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-14_Canindeyu,resumo,14_Canindeyu,N/A,Departamentos/14_Canindeyu/RESUMO_ESTRATEGICO.md,All POP tasks in 14_Canindeyu,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
SUM-15_Presidente_Hayes,resumo,15_Presidente_Hayes,N/A,Departamentos/15_Presidente_Hayes/RESUMO_ESTRATEGICO.md,All POP tasks in 15_Presidente_Hayes,done,P2,"Criar analise Skousen do departamento (Big Picture, Vetores de Ameaça, Autossuficiencia Regional)"
